Time,Cz,Fz,Fp1,F7,F3,C3,P3,O1,Pz,Oz,O2,P4,C4,F4,F8,Fp2
1039.0625,-8.9069,0.1741,-8.1561,-0.3275,-10.1689,-4.8170,-13.7909,-24.8651,-20.4509,-17.6837,87.4347,-16.3189,5.6158,0.5532,15.5304,-2.9794
1046.8750,-5.3534,2.7358,-5.3422,2.1430,-9.1612,-3.8565,-11.4634,-28.0054,-19.0701,-24.3299,84.0191,-12.1445,-3.3253,2.6620,14.6695,-0.4182
1054.6875,-4.2426,0.8932,-5.0842,-0.6246,-1.8668,2.0013,-11.8185,-27.0069,-18.7209,-23.3521,87.4022,-15.8210,-5.7893,0.8771,14.5590,-1.0801
1062.5000,-9.2581,2.3325,-5.7799,1.8927,-8.3602,-4.5908,-15.6525,-27.6095,-22.8534,-20.3709,78.5468,-15.8389,5.3617,0.1329,20.0222,-0.4816
1070.3125,-13.2399,5.9920,-2.9194,6.0615,-8.7150,-12.6499,-20.8210,-33.0504,-28.6145,-25.7094,72.0784,-16.0502,4.6408,2.7515,15.7761,1.0345
1078.1250,-16.5241,4.7843,3.0885,12.5783,3.1428,-14.3944,-27.4555,-38.3212,-30.2179,-31.7294,61.4844,-18.7468,-6.9681,3.9300,10.1082,2.7789
1085.9375,-21.0732,2.2824,5.7953,19.1894,8.1328,-20.1012,-35.7631,-48.3467,-36.8963,-40.5408,62.2456,-24.7107,-12.1527,3.6535,11.9135,3.5373
1093.7500,-20.8229,9.1644,12.2636,26.1657,15.4910,-22.6390,-36.6313,-55.4554,-44.9542,-51.6063,53.6504,-28.2277,-11.9944,4.9744,3.7358,5.7271
1101.5625,-17.8721,17.2129,23.1313,32.5665,33.1944,-14.3200,-31.1117,-52.0750,-44.3590,-55.7314,17.4848,-30.5795,-13.6864,5.8724,-11.3757,9.2804
1109.3750,-22.6476,11.6678,18.3881,33.5598,30.5114,-15.1543,-34.7400,-56.3453,-47.8501,-56.8397,48.4444,-30.7569,-25.2319,1.6289,-15.4191,3.4600
1117.1875,-23.9893,6.8744,11.3475,40.5641,10.4202,-22.5495,-35.3922,-56.5608,-45.5442,-52.0418,64.0930,-28.1954,-28.5951,-5.3635,-11.1905,-1.8331
